x,y,class,n_x,n_y,n_class
-0.7351296420886242,-3.518607339629646,false,-0.7251675147163346,-3.517165025107259,true
-2.8618128532463234,-3.5094178803253193,false,-2.8852015375156235,-3.5098122195626402,true
-2.8646854077141675,-3.5052627423065665,false,-2.878118096242981,-3.5231371176664603,true
-2.856038587728133,-3.5037204607837658,false,-2.871009856601722,-3.488845220570234,true
1.545717603441517,-3.4989682978378958,false,1.5222837657246509,-3.4778116606238085,true
1.5360745848321475,-3.4886961056472137,false,1.522582175438486,-3.481412481232383,true
-2.862987646088634,-3.4855253811856763,false,-2.8718444641363243,-3.4659541600719637,true
-0.7374589329764656,-3.4790029713452175,false,-0.718671624084828,-3.4901017250642843,true
-2.85208963120693,-3.462121193591767,false,-2.8720987943908693,-3.4773150382651137,true
1.5510725717857168,-3.4608028375663276,false,1.5308969136209694,-3.4612603108882958,true
1.5479730578732018,-3.454572598760217,false,1.5301210918537154,-3.4350196773078085,true
-2.8662866476742574,-3.4468301349744377,false,-2.874937366580461,-3.4327848624260695,true
-2.8583403473823643,-3.4454938398256094,false,-2.8773279020401916,-3.448116163506714,true
-0.7483392969639551,-3.4429266589933625,false,-0.7288256220507456,-3.4351193238846256,true
-0.7402475604677826,-3.440019643264039,false,-0.7228704695674076,-3.4190728085029773,true
-0.7383515144861876,-3.4271588272806985,false,-0.7233218341681344,-3.4339918101655256,true
-2.8691455266942465,-3.423242984535232,false,-2.8913978923483596,-3.4249293052539462,true
1.5316480417582528,-3.416871786383752,false,1.528129040630452,-3.42934234776274,true
1.5431838022004993,-3.4125680847748354,false,1.520491598453671,-3.4179244801037285,true
1.5331736524393154,-3.4114345288744525,false,1.5101578992047509,-3.4056232781921474,true
-0.7403387827543297,-3.4112289362979875,false,-0.7223094515189145,-3.3899610163010676,true
1.5329262283730107,-3.405856828944119,false,1.511101009678202,-3.4144233361560046,true
-2.8676983634389233,-3.401721636611483,false,-2.8842139628310637,-3.40687161303377,true
1.537025946670605,-3.4007005190383386,false,1.5257602270554815,-3.389404050417163,true
-2.851475557495466,-3.4000127886190055,false,-2.870095378385337,-3.418378092989576,true
-0.7322375937908381,-3.388750753315245,false,-0.715247477585806,-3.397213650998573,true
1.5420543028475644,-3.3702014103200124,false,1.5291818600678229,-3.385237825354063,true
1.532298369457089,-3.3657312041152094,false,1.5258073931995408,-3.3732284859092143,true
-0.7341456694764754,-3.3634069767275325,false,-0.7287017235919507,-3.3609408273893253,true
-2.869473656288416,-3.361878955843113,false,-2.8816798505905044,-3.3565928076085823,true
-2.8559438724774853,-3.3582325288873096,false,-2.871046896570744,-3.349951393840297,true
-0.7316830522527311,-3.3502130058893025,false,-0.7179889526358241,-3.3691397227331534,true
-2.8679879450576418,-3.347612893674903,false,-2.8812001756381926,-3.361831437837906,true
-0.7510421521338334,-3.3390864996510046,false,-0.7285276572955799,-3.349276723443166,true
1.5371766849612758,-3.3323058036768076,false,1.519736654058207,-3.319769060382524,true
-2.864665690300187,-3.3256673102288,false,-2.8882459916045344,-3.321186539243919,true
-0.7439785445905522,-3.3237463811672714,false,-0.7257814428996571,-3.324889857458037,true
-2.8691536156458337,-3.3199184705434477,false,-2.8839498119391758,-3.2969071850935734,true
1.5489696857326054,-3.3003012344352327,false,1.5259671936608794,-3.320126955461364,true
-0.7305319744821493,-3.2862759639498678,false,-0.7260493101248371,-3.2917114624207833,true
1.5377872201283664,-3.2662486273348716,false,1.5239612752758218,-3.2782553100104415,true
-2.8672862105083494,-3.240096776077194,false,-2.8711439117431063,-3.244861971420762,true
1.545259005629692,-3.2308559837886337,false,1.5292833760094324,-3.2313200449432204,true
1.5427070256936821,-3.22138012888304,false,1.5240254158689743,-3.2253447156292854,true
1.5322314490650693,-3.1945736561387053,false,1.5105150963938128,-3.19598103492833,true
1.5500116035280862,-3.177218730225994,false,1.5262772373556628,-3.1931300058194294,true
-2.864429313439781,-3.153128382234685,false,-2.8783597094730866,-3.1558044620058516,true
-2.8596117291246546,-3.1454053737229857,false,-2.876290128362318,-3.1383930384106464,true
-2.8619658092723523,-3.13236005366793,false,-2.8844961434130316,-3.144806775263852,true
-0.7420225366648946,-3.1157802822193066,false,-0.721605028616439,-3.1322767516363204,true
1.5371638400344119,-3.114301470477601,false,1.5185106055096718,-3.104548683311435,true
-0.7319263011653034,-3.089860940305922,false,-0.7235569897038392,-3.1081061853462,true
-0.7301130277815209,-3.0821239527674447,false,-0.7198192366014136,-3.0703125533880717,true
1.5350919456570873,-3.0815166641453744,false,1.5254016132278936,-3.0906462059318223,true
1.5453943823579928,-3.08033601773573,false,1.5291375506986995,-3.0680661796285267,true
-2.866721500392714,-3.0800937955964054,false,-2.8702923825592106,-3.086409099762495,true
-2.855732380402103,-3.059093725186206,false,-2.877584704053308,-3.0557708907254457,true
-2.868401977968836,-3.045318383228123,false,-2.891997349770405,-3.04821150047344,true
-0.736948943386377,-3.0448731225095957,false,-0.7285536325737672,-3.0569707183920234,true
-0.7398169076824213,-3.0438750289251404,false,-0.7191217727522095,-3.0344188872058946,true
-0.7297302462979683,-3.0168621845100834,false,-0.7271171326542262,-3.0266634865239603,true
-2.8542110395421965,-3.01607166141684,false,-2.875678317052205,-3.002416321851843,true
1.5360526579885168,-3.01074476798195,false,1.5155543953389956,-3.0132982936326194,true
1.5351875047326267,-2.9960816599029565,false,1.5253587531715977,-2.99690056012976,true
-0.7292109274044947,-2.994120662979817,false,-0.7261408323977138,-2.976282967122555,true
-2.860252701825682,-2.9809081458786957,false,-2.870639500864347,-2.965309987670725,true
1.5315716227735248,-2.96874784963074,false,1.5117956215414023,-2.972786644588169,true
1.5325596012111502,-2.9622490070158873,false,1.5121035210949705,-2.977421742277743,true
-0.7416369216284358,-2.9529686713054937,false,-0.7245514242277525,-2.9599114221858267,true
-2.8606931412909518,-2.9220726195255713,false,-2.8765804117319473,-2.9164190658355347,true
-2.8620010012524237,-2.9193103589851788,false,-2.871814735374423,-2.930137307372055,true
1.541402786811138,-2.9118643331806537,false,1.530379713137045,-2.926054605143004,true
-2.8655631407640048,-2.9095213189675078,false,-2.8859534796976285,-2.919810133513824,true
1.5349508749493235,-2.9054827184245156,false,1.5250004436456828,-2.89148691273544,true
-2.8646884418015888,-2.9054737280441927,false,-2.8876584347269394,-2.912822313513926,true
1.5496915863980099,-2.8944297221372155,false,1.5293414271253583,-2.891995250746244,true
-2.851731210440638,-2.8935644755961545,false,-2.87136145115313,-2.8980561039004846,true
-2.862265118874986,-2.8926885808049714,false,-2.87227531979075,-2.909802143221329,true
-2.8648316120916233,-2.8774776806622793,false,-2.877011860588418,-2.8795369064974103,true
1.536200745094969,-2.8706719253466786,false,1.5168260575316772,-2.8658159178894103,true
-2.8562104511177098,-2.8626357941886362,false,-2.8723701818323257,-2.853297131778699,true
-0.7315509597539379,-2.838638768999195,false,-0.7278600705907635,-2.8471669904400834,true
-2.8655236880903385,-2.8057253656397676,false,-2.8848721870434413,-2.7981234638478187,true
1.5427363228837883,-2.804517621521532,false,1.529600617574428,-2.800470559311121,true
1.5328675871535136,-2.8004210469831823,false,1.526278460310149,-2.805919652311392,true
-0.7345197106046265,-2.795884942729618,false,-0.7159395476473361,-2.8122968675277042,true
-2.859955065190907,-2.794159184797297,false,-2.8771056287772687,-2.772088641207808,true
-2.8493190873732663,-2.7835568158217376,false,-2.8704461298470276,-2.763017859678655,true
-2.8510830547502404,-2.7818501912268827,false,-2.871705905709175,-2.798093639230019,true
1.5439685022479988,-2.7812758756480775,false,1.520456043718339,-2.788134874233336,true
1.5382007911121136,-2.7718182564820233,false,1.5219904155723647,-2.786180556741189,true
-2.864935812212891,-2.7461522337454634,false,-2.8702634547960812,-2.7252118130298517,true
1.5445020843107804,-2.732235810545062,false,1.5228223963759198,-2.747101917967527,true
1.5380174924184844,-2.728994560666994,false,1.523365705780701,-2.7385088748005715,true
-0.737544745336073,-2.7267683020324105,false,-0.7185397742281975,-2.7204252929763113,true
1.5424546652027207,-2.723106096183419,false,1.520037990810953,-2.73662224486021,true
1.53177370762099,-2.7211061121884423,false,1.5242581017336203,-2.73632206743266,true
-2.856757867302056,-2.7197770840777697,false,-2.8764364478325644,-2.703611823118166,true
-0.7375884947716501,-2.710469944758132,false,-0.715109859478299,-2.705799807765521,true
-2.8600655921226026,-2.7066852483220587,false,-2.8801677308023517,-2.7283138835922323,true
1.5343548497524944,-2.7019823623184847,false,1.517655603714777,-2.7114952428262535,true
1.5393618205958344,-2.686532513197725,false,1.5258165561994184,-2.667738635610755,true
-0.7355186279205101,-2.676475418437575,false,-0.7256335097062147,-2.6867798209640945,true
-2.8587314251173117,-2.669399521285871,false,-2.873468289041583,-2.668071969951114,true
-2.8677832874023617,-2.6649987912060973,false,-2.8840573507543534,-2.674129734552589,true
-2.8537117288789395,-2.66334802882641,false,-2.875242519744821,-2.681549977906861,true
-2.8607090102164383,-2.657299746607938,false,-2.8797530738557984,-2.6611561963240127,true
-2.8558649145394996,-2.6564727574683746,false,-2.8719894596608184,-2.6529330038719774,true
-2.854375760042563,-2.649491151442512,false,-2.8755620720935426,-2.6472799265750835,true
-2.857886894332967,-2.644702558457027,false,-2.872262237173977,-2.6633019573488963,true
1.5380343213698018,-2.6342982197075036,false,1.529119347772739,-2.6392433027952302,true
1.534961620357517,-2.634012226581654,false,1.5309453637161488,-2.6440182864699464,true
-2.859082136787996,-2.6216185404412555,false,-2.873508410494675,-2.6373500006420785,true
1.540488731202237,-2.600235335684647,false,1.5281215576934435,-2.616316908922438,true
1.5349568198677417,-2.5890485374617245,false,1.5132776312789196,-2.591488435996374,true
1.533412908671086,-2.5778129415513593,false,1.5222423505050398,-2.5686509569208815,true
1.532214924307969,-2.5714433774662857,false,1.5226552045846211,-2.54971644342184,true
1.5367576956954847,-2.5596409862842036,false,1.5262264172053097,-2.582729887470986,true
1.5371091478382979,-2.555709435884638,false,1.5132530029029414,-2.5407801840984563,true
1.544443102322276,-2.5512335651063394,false,1.5257496962498842,-2.5682081597707684,true
1.535035656716751,-2.54788085075384,false,1.5130402126500877,-2.5474681716067873,true
-2.8627256764363427,-2.5338484524625287,false,-2.8839854233549125,-2.5503215518871714,true
-2.8625581999228915,-2.5226941440708033,false,-2.871086768692552,-2.522923559136253,true
1.53663011901849,-2.518428729527487,false,1.5231940985165564,-2.514834897964472,true
-2.8541503764805616,-2.492733271553119,false,-2.870357121899146,-2.491226390938955,true
-2.86712054018196,-2.4918129747106534,false,-2.870688275943048,-2.5127655160875477,true
1.5470857815154122,-2.4889099378056234,false,1.5280225667823537,-2.4666055592380456,true
1.5329005029067488,-2.477590732681912,false,1.5171062417844599,-2.4700575045405633,true
1.5338072459700411,-2.473966984164845,false,1.522117589762126,-2.4576805064666605,true
-0.7320244112440139,-2.471086700979068,false,-0.7218139103766985,-2.4808766842557417,true
1.5339697083208952,-2.462884650358542,false,1.5124150098551685,-2.4577176922744632,true
-0.7340693290980089,-2.4451972873477574,false,-0.7177399070106453,-2.4588720398931705,true
-0.7377940966463935,-2.443909981511262,false,-0.7144217687842463,-2.455871026641239,true
-2.865585458580405,-2.4364244152507735,false,-2.8841052634716218,-2.4162723481737425,true
-2.865960920574203,-2.4279698476471117,false,-2.872586225114091,-2.425778020757301,true
1.5452144728893862,-2.4131987532760943,false,1.5230136905771285,-2.403826769507249,true
-2.8685897152385746,-2.412122289584352,false,-2.875064538418666,-2.4211650661794604,true
-2.8485690005890163,-2.4116852347349376,false,-2.8699583563812063,-2.421220081904682,true
1.5325025532796868,-2.403358324836661,false,1.5308395218471489,-2.4001536461111046,true
1.5350436852699398,-2.3846332745441563,false,1.5181109178175338,-2.377704720677327,true
-2.863253842668739,-2.364552038813162,false,-2.8832487405933147,-2.3472268868547035,true
-0.7369920621677397,-2.3640061839987108,false,-0.7285124710911322,-2.3668513690684163,true
-0.730300533377263,-2.346938469420322,false,-0.7217640733030071,-2.336436273831556,true
-0.7314034281353099,-2.324811053438815,false,-0.7230639947497278,-2.307442499396765,true
1.5345239146363099,-2.310110220086141,false,1.5246307999762199,-2.3205560221541655,true
-2.8648306567590858,-2.2763013119468387,false,-2.87826426512418,-2.280859950685131,true
-2.857071217588056,-2.274426641707019,false,-2.8749240754176997,-2.261138597534286,true
1.5455812533970552,-2.257881792104605,false,1.525541144286535,-2.2618083415322885,true
1.546707528978079,-2.2550208899201447,false,1.5252562459011516,-2.2420949414935736,true
1.540869331375759,-2.2388320063121734,false,1.5251346631298295,-2.2201212714864518,true
-2.851457216445082,-2.2364761294840925,false,-2.871584377208176,-2.2376807751493226,true
1.5340824617660997,-2.23643225188672,false,1.512764917273326,-2.2448212815505864,true
1.549129507755932,-2.23571354527086,false,1.5259530735744142,-2.2360992247461433,true
1.5336030802711842,-2.231323677558846,false,1.5211899072433086,-2.2425864075652022,true
-0.7342732989992967,-2.230910686547556,false,-0.7211353991870644,-2.2419276900772664,true
-2.8657220573178597,-2.217551837522241,false,-2.880409135312857,-2.229021853306709,true
-0.744340239092904,-2.215699937715412,false,-0.7230114402238951,-2.2111366629722378,true
-2.85449570496208,-2.2046493874134536,false,-2.870849348884259,-2.206629314982447,true
-2.869190989497976,-2.1999971387825745,false,-2.8739098967882017,-2.213853477621945,true
-2.8622320596826074,-2.1956152809925946,false,-2.8731078620373918,-2.195907428867697,true
1.5368962937921318,-2.185211431706956,false,1.5150932391702803,-2.1791060531474162,true
-2.8500439890765197,-2.1824777181107917,false,-2.872367124358458,-2.1788951572250843,true
-2.861956814451966,-2.182402459147316,false,-2.8789380350886167,-2.1863892861370475,true
1.5409473337412958,-2.181709147859996,false,1.5175607162263545,-2.179217355032096,true
-2.847021397736362,-2.174792453157431,false,-2.870260627289995,-2.1610546990324817,true
-0.7298879653159522,-2.153601402536676,false,-0.7138697510006706,-2.1707925826593257,true
1.53887458429363,-2.1373090659459106,false,1.5171931802034375,-2.123143019211744,true
-2.8479752188502405,-2.132670911471245,false,-2.869826319413737,-2.1243773271429247,true
-2.858543837195216,-2.126270437485001,false,-2.8696949163915066,-2.12786346881366,true
1.5350876994136011,-2.116778713573538,false,1.5242769333582737,-2.1130061554679394,true
-2.8581145253052638,-2.1008591688982134,false,-2.8796047917274286,-2.1202265054467353,true
-2.8650537292439355,-2.0814660789958443,false,-2.879592446490568,-2.0796472467755556,true
-2.849531550300358,-2.077895685796838,false,-2.8719662107916966,-2.0940419601612636,true
1.5318464611490663,-2.0772408560781095,false,1.5200343912774537,-2.0916851652192103,true
-0.7300737684717672,-2.0759511372811836,false,-0.7190738390907019,-2.0887263840810135,true
-0.7439894745345152,-2.0721063672244404,false,-0.7248253745096838,-2.072361644686842,true
-0.7312963784533509,-2.066061359450565,false,-0.7253646854479077,-2.0464115265893357,true
1.5325879320693043,-2.0524336662643967,false,1.510698525707231,-2.04029143857015,true
1.5411637476602884,-2.048905361324554,false,1.529226702508591,-2.0606701179275575,true
-2.8634840863313986,-2.0382108292306667,false,-2.8789480596662265,-2.023197423989845,true
1.5366604198660991,-2.034163726455371,false,1.5158823739202005,-2.0570475382196225,true
1.5520807910770271,-2.0314367258367674,false,1.5293887928862364,-2.036972155242866,true
1.5521308727483667,-2.026069958988888,false,1.5291104002481066,-2.0191886080398747,true
-2.8677000147543645,-2.025734281965743,false,-2.882203238394187,-2.0193517862370083,true
1.5484570962771398,-2.0182439946107955,false,1.5257009577721308,-2.0149409077685814,true
-2.8566384680713846,-2.0170071844387487,false,-2.8728335618904386,-2.016739329221746,true
1.5487256303020025,-2.0103042547742405,false,1.5256685418760363,-2.000386716432114,true
1.5383341352104094,-2.006786632099189,false,1.5223494133647362,-2.016021927243995,true
-2.8655984439381577,-2.0054639299724375,false,-2.880525039526911,-2.0237756004421685,true
-2.8635810480433066,-1.9952800520683904,false,-2.8724567476268716,-1.988652047736236,true
-0.7450042180301102,-1.989861240745024,false,-0.7282840123745322,-1.9725745516538924,true
-2.862595462815877,-1.989473012357927,false,-2.872339536682743,-1.9882396816608046,true
-2.8614868371362543,-1.9807796511572051,false,-2.878584003740213,-1.9829110189799035,true
-0.736720144391293,-1.976486874611739,false,-0.7179860205844724,-1.9531588084918878,true
-2.867320656022822,-1.9739992665034352,false,-2.8843004128787877,-1.981123196239092,true
1.5372914844951273,-1.9596246094613674,false,1.5292900008307382,-1.9377387701562367,true
1.5312931289776146,-1.9564685781165927,false,1.5094559929200266,-1.9339056692351457,true
-2.867036047546989,-1.9407382184224344,false,-2.8865189888453338,-1.940439225218085,true
-2.8593275329954286,-1.93753308219379,false,-2.871268311529741,-1.924613056862301,true
1.5402546259065402,-1.9369513936610492,false,1.5234336658801677,-1.931901792249744,true
1.5326110244881697,-1.9344068601322302,false,1.5217381649946848,-1.926616941924798,true
1.542500600820796,-1.9268350429524714,false,1.522268633566217,-1.9035706480629395,true
-2.863580576879064,-1.9180411593440798,false,-2.8739033605595052,-1.9004052831546778,true
1.535359056294137,-1.881677013014017,false,1.5254390181701634,-1.8768433871964996,true
-2.8650268631685285,-1.8775055892426584,false,-2.8753050706836096,-1.8976233942964575,true
-0.7340007401395097,-1.8741886023313015,false,-0.7114207170451061,-1.8517838291414377,true
-2.85915268264137,-1.8695563607502468,false,-2.8772365391882815,-1.8572912734595846,true
1.551161026768446,-1.8672047127269584,false,1.5294898201598788,-1.8779139871362314,true
-2.868567564653218,-1.8513524325295183,false,-2.873281233047699,-1.8454241392795856,true
1.5439263468696456,-1.8500768859878487,false,1.527081883962051,-1.871406537977152,true
-2.8693765464947654,-1.8489781409287414,false,-2.8895399262967056,-1.8470803439620533,true
1.5419441916485266,-1.8345120679544924,false,1.5258262870049106,-1.8263387188232507,true
1.5479645827881203,-1.8112320329979799,false,1.5252846822442583,-1.8037846968104203,true
-2.862992519599029,-1.8081652870023743,false,-2.8794995962121543,-1.827526226944544,true
-2.8617239823412985,-1.8058738163341768,false,-2.8792270035676975,-1.789673875101017,true
-2.862381141794112,-1.8019997884447352,false,-2.8746176262209073,-1.7879226146655536,true
1.5360570395872057,-1.7856640639240293,false,1.5229449959414638,-1.807909411092384,true
-2.8604747431278836,-1.7816260571738232,false,-2.8715800204051325,-1.7910718867986621,true
-2.8601534589271647,-1.7737701959450796,false,-2.872515633047468,-1.761215885219137,true
-0.7326846350205038,-1.768842584741459,false,-0.7183596847971621,-1.7775652299671665,true
1.5367058345991897,-1.7603342544765679,false,1.5280324000335075,-1.7605506207851327,true
-2.8584974308281246,-1.7569384123598542,false,-2.873411697345891,-1.7748587307992552,true
-2.857882221426415,-1.7495336851282655,false,-2.8774620997936813,-1.7427077797048456,true
-2.8633062180941673,-1.7393645817354637,false,-2.874620060238145,-1.7584355146569246,true
1.5352822975121057,-1.7215326420972499,false,1.5133156331426785,-1.7181103955517107,true
-2.854034677024272,-1.715978568480765,false,-2.876286099082607,-1.7128313969834243,true
-2.86543485981277,-1.7068453328245032,false,-2.8697266374704857,-1.7257168364460471,true
-2.8687767557539243,-1.7050201877012923,false,-2.882371440623983,-1.6880256083356202,true
-0.7425414795808529,-1.6933106581464326,false,-0.7202001889171054,-1.6964784837210887,true
1.5350264205359232,-1.6910832483704414,false,1.5132576344411448,-1.704178892018787,true
1.5374904921853356,-1.6637640924892239,false,1.524789442499752,-1.660126345385052,true
-2.854530940033826,-1.637570659499544,false,-2.8759972584174474,-1.6183904771967832,true
1.5390781759769325,-1.607354562444947,false,1.5252280666774636,-1.611265206400454,true
-2.8593455378314294,-1.6053570463046296,false,-2.8750312009278263,-1.5834325773371465,true
-2.8682293740970635,-1.5806703815280037,false,-2.8886867595445165,-1.5689389061161356,true
1.5329667461363055,-1.5734101951635457,false,1.5139385958691542,-1.5794696357715536,true
-2.8615301650344853,-1.566049124680644,false,-2.873182493619073,-1.5614959415426166,true
-0.7429490561763537,-1.5608461286128708,false,-0.7218247396716726,-1.5503161026745338,true
-0.7304316569422232,-1.5562051621738535,false,-0.7151988114600286,-1.5653983118480834,true
-0.7300719572088991,-1.5482524429062434,false,-0.7170459836158246,-1.536598686522941,true
-2.8689642304589076,-1.5419694600223994,false,-2.8849087977591625,-1.529030303946594,true
-2.8612303538917345,-1.530078369173943,false,-2.877012260745432,-1.5362136697976123,true
-0.7492316799705304,-1.523321041648212,false,-0.7267344643686545,-1.5186648392646414,true
1.5449400024576674,-1.5218546141747298,false,1.5216419034316735,-1.526744860506446,true
-0.7386226135928367,-1.5177335597874528,false,-0.7288005834874345,-1.5230432186948426,true
1.550044773993036,-1.5039811850559688,false,1.5299967132586674,-1.4984247859897946,true
-0.7357654561668076,-1.4357812701070585,false,-0.7169904677299066,-1.4545871157294161,true
1.5379991134534687,-1.423967027015264,false,1.530691103743306,-1.441555355724082,true
-0.732387948269781,-1.421231576427474,false,-0.71054560075239,-1.4304646784769275,true
1.5338958118050656,-1.4171090925647962,false,1.5208547522930318,-1.4200885741983398,true
-0.7403078688706395,-1.4130456438153962,false,-0.7280918826282147,-1.4233816679494917,true
1.5367714587014463,-1.405971960776777,false,1.5133494328255628,-1.4074192101850045,true
-2.866551855880121,-1.4055645390072906,false,-2.882101495655197,-1.4094322264771153,true
1.5401392450775515,-1.3994045658389884,false,1.5207431342762803,-1.3899490931120353,true
1.537363169934183,-1.3985220194575168,false,1.5166573639698417,-1.3887270610717224,true
-0.7467774570826187,-1.3979308948203744,false,-0.7245829230471279,-1.3778397921757115,true
1.5349681295322075,-1.3947734504681244,false,1.5113324261853571,-1.3969906095724844,true
1.5384325421660625,-1.393902308990472,false,1.5150254203115814,-1.398764443121869,true
-0.735430891956901,-1.3938398863787826,false,-0.7269227783387708,-1.4085167066442117,true
1.5376411868962687,-1.3861058471806675,false,1.5233911732316885,-1.3815871621414273,true
-0.7401270229301518,-1.3695089358754013,false,-0.7214791112215725,-1.3759935253844275,true
1.5347608845427685,-1.358911417516862,false,1.5204663690594526,-1.366751485977004,true
-2.862205736991156,-1.3578604647726986,false,-2.876611453513728,-1.3702446833811608,true
-2.8655586210650155,-1.351575656223444,false,-2.8758356180494937,-1.3438039341627215,true
-0.7526907997918365,-1.3463602249804882,false,-0.7288355690075295,-1.362487260034826,true
-0.7307330746923635,-1.3426679171023803,false,-0.7135850640040616,-1.3367100750232295,true
1.541110603924615,-1.3387676911295716,false,1.5256546495234253,-1.359434596688998,true
1.5318330043902217,-1.3258065131711199,false,1.515336624385348,-1.3052013601524024,true
-2.86422425925153,-1.3067016901260546,false,-2.877690022690392,-1.2997150788959386,true
-2.8642540375337093,-1.3049665473842191,false,-2.8771278970700953,-1.3144984691779393,true
-2.8558025870041206,-1.304709011133149,false,-2.8743524376731897,-1.3212991375962413,true
-2.852550049686475,-1.3032837855734594,false,-2.869699150238973,-1.3177265090838752,true
1.5496802723143848,-1.297303001124459,false,1.5272367583850204,-1.294933941625754,true
-2.851389577083424,-1.295898173743778,false,-2.8737755700683825,-1.2852215207543796,true
1.5454420809916136,-1.2664614247797745,false,1.5229519312635231,-1.2870367511458367,true
1.5456882053102092,-1.2640644854476661,false,1.524676374429188,-1.24849946767586,true
-2.859633191716194,-1.2607097394148414,false,-2.8719356486665655,-1.2699100512650208,true
1.546603894608148,-1.2605166556459326,false,1.527232283358827,-1.2537241514823656,true
-2.85832032616764,-1.2492521023796617,false,-2.879290553742711,-1.242888099558173,true
-0.7301894040073091,-1.2134780026694196,false,-0.7260589397858765,-1.2358713815989333,true
1.5402956635262883,-1.2062191225990055,false,1.5248762843577783,-1.2047340999637335,true
1.5399854776303503,-1.1435963397864326,false,1.5244339688897126,-1.1359966389407,true
-2.859201154077583,-1.1388320220856203,false,-2.870610967516241,-1.139996519963611,true
-2.860322560431312,-1.137266641630275,false,-2.874595106271122,-1.132138225695976,true
-0.7427955653866607,-1.1369900420769827,false,-0.7214381176730079,-1.1289789749277832,true
1.542366037357824,-1.132406350705122,false,1.5289600902859046,-1.1320336880603272,true
-0.7342019230779984,-1.1010773189059133,false,-0.7173644600766603,-1.1180361634036753,true
-0.7389151804936032,-1.0897722359728697,false,-0.7224491835149642,-1.0820350373082779,true
-2.8612040786312707,-1.0802669785713193,false,-2.879845321336516,-1.0630424801652336,true
1.532436905304017,-1.074409551305282,false,1.5257808972952305,-1.0842388737742004,true
1.5386497142533941,-1.0579522579866971,false,1.5199120097248544,-1.0550894818307968,true
-2.851797647663591,-1.045061442323178,false,-2.8711764576990597,-1.0583846574077151,true
1.5443760769034387,-1.0437188779929412,false,1.5211154452668212,-1.0318167412598558,true
1.5456049318087446,-1.0318729602265257,false,1.5221975157910728,-1.049805670610376,true
-2.8656646448011376,-1.0021093037638704,false,-2.877602160583571,-0.9925081481907917,true
-2.849939291736531,-0.9986435524920926,false,-2.869797451845795,-0.9969632813208779,true
1.538001817583126,-0.9821578280074115,false,1.5201354728326573,-0.9627048968205774,true
1.5404595610275889,-0.9684960196513586,false,1.5180918757875237,-0.9634169078184429,true
-2.865205250163278,-0.9329897953112268,false,-2.877585568678547,-0.9191503520885344,true
-0.7417315051198464,-0.8832247600364893,false,-0.7252192225283692,-0.8929938925910712,true
-2.8608869632245684,-0.8416050771978457,false,-2.8724176337444027,-0.8463718049206514,true
-2.8484399666147926,-0.8356348655965361,false,-2.8705557938095527,-0.8388924002114497,true
-2.866748184208292,-0.8332472963543851,false,-2.8771217745849684,-0.8144597316036652,true
1.5409317949925174,-0.821254659016392,false,1.529561063133967,-0.832329805276885,true
1.5340396600054373,-0.8157311894829433,false,1.518065909603262,-0.7989892499879383,true
1.5331507409021612,-0.8098421739058557,false,1.5120418346903512,-0.8123337568570554,true
1.55267402038777,-0.797021106328053,false,1.531189493793322,-0.8015993654456333,true
1.536186927048304,-0.7900229581274121,false,1.5295366461502595,-0.7975160363980125,true
-2.855653813581351,-0.7758260352351125,false,-2.8759880131101068,-0.7873124508652191,true
1.5343421862150084,-0.7653682915379986,false,1.5292718984196432,-0.7435797143919204,true
-2.8596857162641443,-0.7568406728527288,false,-2.8799239507543977,-0.7711319797762884,true
-0.7313497374966982,-0.736299386334563,false,-0.7144439722954558,-0.7468423058322847,true
-0.734733860903398,-0.7074107683059392,false,-0.7198204031639525,-0.723979929906591,true
1.537415294087658,-0.6658864896164695,false,1.5173858169016827,-0.6536137225695959,true
1.5323746283566309,-0.6621386714093771,false,1.5111218960167465,-0.669176488835407,true
-2.8618478094166915,-0.658965683105424,false,-2.8806058355601527,-0.677277770897591,true
-0.7423475777459838,-0.6413657768350842,false,-0.7243225117773319,-0.6459367564662748,true
1.5327348361940234,-0.5974299130379067,false,1.527823670589175,-0.5910202130057102,true
1.547034153974505,-0.5934857306448065,false,1.5286205833590099,-0.5848732838874728,true
1.5358261055620999,-0.567414399414754,false,1.5186792325412921,-0.5624868491392849,true
-2.867901016816074,-0.5416809843311878,false,-2.8780913315956815,-0.5445204682490468,true
1.5406736493120528,-0.5371840966956851,false,1.5277698902539538,-0.5179673123834362,true
-2.869122577329252,-0.5251726176098233,false,-2.8739786521300386,-0.5251897719892027,true
1.5367513619938413,-0.48972461312411086,false,1.514211905526863,-0.48089390622108663,true
-2.8654798720167323,-0.4705800017198025,false,-2.8766136593216856,-0.4905717631544602,true
-2.846437933312876,-0.4440477878333897,false,-2.8697582805825745,-0.4676729172140499,true
1.5418550111700688,-0.4438918829920391,false,1.524595765946735,-0.44734802503519844,true
-2.863418967774743,-0.42146441429672366,false,-2.869801092158527,-0.422274752549105,true
-2.306353287859921,-0.4173688946365376,false,-2.3046920586799273,-0.3987720214673606,true
-1.6987808289532165,-0.4172004165521132,false,-1.715121075038978,-0.39461209113050133,true
-2.030363920636461,-0.4170927338033207,false,-2.043495225159625,-0.39930196225720893,true
-2.088015098226541,-0.41700055447927725,false,-2.105369176876058,-0.3945675816742802,true
1.5332298745189354,-0.41613012652748305,false,1.5266922892590755,-0.41149796362130564,true
